country,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
        Saint Vincent/Grenadines,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Samoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Sao Tome and Principe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Saudi Arabia,0,0,0,0,0,0,0,0,0,0,0,11.69093672,3.322513356,23.47769504,30.57673988,22.50082682,21.08473215,27.54468101,34.00462988,26.96267456,0.73083153,2.35453416,12.82978609,12.99403028,16.29765335,31.86667979,17.2731977,24.94196837,49.17735603,30.67618499,77.11099374,77.13083532,87.53994865,108.3956539,117.7487542,113.7010719,123.3837629,123.57225,99.24423434,122.5972041
        Senegal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.76565,132.2772,139.99354,167.55133,184.086,236.99694,280.95347,348.12824,428.88788,399.88941,359.52794,356.22453,505.75636,642.22094,660.46746,771.1812,1062.098861,981.459998
        Serbia,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,621.8316736,587.0761512,653.5260149,427.6186476,560.3470903,914.1956463,738.6442668,455.7322716,688.6732034,1090.209145,570.2945485,700.2930357,681.6177261,674.5082907
        Seychelles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Sierra Leone,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Singapore,0,0,0,0,0,0,0,0,1.156255949,2.312511898,2.999451649,2.242355378,2.169716456,1.762029307,1.943953447,1.842992874,1.546958705,1.874837508,1.314342635,0.60847512,0.385378599,0.621460332,0.627115182,0.79844943,0.969783678,1.811538459,0.522111336,0.528596226,1.239152968,0.337425909,0.562905625,7.077015388,43.11617663,475.3568575,707.4427164,725.4810539,762.8662547,855.031,850.5964092,810.9529324
        Slovakia,--,--,--,--,--,--,--,--,--,--,--,--,--,11794.717,9755.4435,9209.80005,9812.76362,8192.36792,6554.33526,6219.23302,6235.76767,6312.92937,5887.43771,6339.38481,6444.10426,6613.86,6169.62907,6844.24279,6213.72147,5664.77109,4862.28941,5041.96594,5336.28271,4453.515963,4687.496659,4519.000418,4526.820203,4910.37184,5190.840252,4199.841137
        Slovenia,--,--,--,--,--,--,--,--,--,--,--,--,184.6640303,392.8757518,311.0783126,447.4074154,530.4442422,428.8171062,555.2313323,744.8527109,555.2313661,553.9919896,708.911424,705.1933509,782.0333968,734.9378794,749.8101379,796.9056441,735.4591434,668.0126426,712.6294409,653.140384,790.7088406,579.5150355,509.0917113,453.5161192,427.6918807,432.1883288,449.2462729,481.5924388
        Solomon Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Somalia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        South Africa,0,0,0,0,0,0,0,0,0,0,0,0,711.1027924,379.1493703,614.1679085,889.1932107,1343.315414,1278.594595,1845.959801,1128.850181,1378.686148,1371.380344,1363.480049,1748.26366,1712.365924,2032.886646,2165.846289,1783.209654,2187.823649,684.3082036,419.3550826,882.4365156,891.1496324,2164.324895,2390.697903,2245.203912,2037.036374,2860.669973,3315.034117,3779.491012
        South Korea,5546.82392,7987.33826,9963.78009,11189.54881,13441.56814,18883.67261,18118.66947,20149.12449,24975.03767,26693.53896,26156.71399,32070.60714,33930.20411,41205.45011,45204.63079,48009.87085,52529.48074,53949.31638,56369.29718,58789.27799,58086.60364,73567.73789,77287.69708,79036.17741,87044.10927,84612.06072,87863.24143,97316.66203,109778.0801,113518.6569,130724.9486,142296.6565,138379.6791,139452.4475,144439.9244,148906.9191,148170.4373,162239.1758,163934.6236,155861.9406
        South Sudan,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0
        Spain,6266.63235,7773.49012,7915.68811,6516.85672,7711.76076,9279.24558,9608.83627,9797.33128,9662.84946,11650.31439,11525.75336,14316.80228,15739.88449,14027.99706,12973.08639,15309.98359,13371.0203,12500.1954,16043.01974,22200.76646,23932.51414,20851.78147,27031.89377,23755.56763,26688.03795,27178.71836,26130.4424,26940.57422,23113.11481,18447.11453,13039.757,17823.2176,24707.2837,15061.23925,18073.06399,20982.2602,15244.05504,21142.1847,17390.36726,9467.647568
        Sri Lanka,0,0,0,0,0,0,0,0,0,0,0.527619579,0.608542361,0.56808097,0.595022529,0.621964087,0.636796661,0.654313579,0.671830497,0.689347416,0.275652457,0.91259804,0.517341641,0.111391732,0.093365657,0.61569966,0.14109568,0.045745865,53.23462845,58.83877138,47.206687,223.0064412,615.372633,1013.821432,1229.245546,1782.014304,2200.377429,2558.364665,2651.313283,2387.567411,1787.959437
        Sudan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Suriname,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Sweden,2405.24042,2246.50778,3176.85742,3401.72866,4355.22681,5366.04508,4908.58643,4376.1707,4231.76809,4081.85393,3907.68895,3448.02568,3317.9531,3532.90355,3363.14781,3856.98269,3578.09826,3681.7154,3382.98939,3229.7683,3408.34252,3377.47784,3042.3756,3521.88045,3511.95966,3530.69893,3364.25012,3505.3458,3149.29967,2092.18438,3621.08835,3390.70556,2514.36911,2791.320025,3045.453309,2988.396856,3349.994814,2945.248876,2995.082521,2574.863024
        Switzerland,632.72689,625.00977,519.18876,502.65336,597.45288,518.08644,676.81927,577.61123,481.71012,518.0857,540.1326,413.3668,304.23756,250.22437,259.04285,243.61084,209.4389,154.3234,125.66334,128.97027,197.31349,188.49527,189.59732,203.92735,199.51838,240.30358,267.8617,343.92117,261.24782,274.47556,217.3583889,189.4343975,213.84843,229.9119427,192.0641773,229.3331539,199.3938753,192.3115379,138.0094435,139.3697062
        Syria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491009659,0.064071769,0.026863295,0.013778875,0.053500616,0.081363889,0.07133691,0.250413967,0.110164861,0.036045537,0.057761044,0.076870139,0.1527008,1.25332647,2.98236576,4.53600565,6.529202592,4.45002547,2.93307094,3.667808198,5.030188919,16.42469458,8.770219766,11.09378012
        Taiwan,5111.41147,5265.73487,6151.99211,7022.81701,8256.3019,11123.41021,11778.18235,15456.59082,19240.82105,18576.12812,20422.49737,20331.00564,24404.04109,27938.04695,29454.82551,31699.12867,34334.75188,39924.56589,40887.98483,45309.35024,50054.79479,54112.83331,57114.63398,60262.5712,66701.86277,66519.04686,68818.43356,72097.78817,70680.31341,65096.97768,70515.64814,74386.89692,72460.00503,74146.30895,73959.47953,72730.7015,72343.02679,74506.06384,73318.14675,74221.02651
        Tajikistan,--,--,--,--,--,--,--,--,--,--,--,--,16.10324552,15.87643751,15.652824,15.43236,18.18814,20.94392,13.22774,10.47196,7.71618,6.42536499,5.968821257,3.362288008,1.186438299,4.236783601,5.75185358,7.085869142,7.629079706,2.711153491,2.792619712,3.311258771,8.179583329,8.26691,1.8963,13.00331,21.31131,22.69343,31.20369544,31.06553191
        Tanzania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094142786,2.990632066,10.16889353,13.78881232,13.0599396,13.09213697,15.70814347,14.62848043,11.34412905,30.34088985,43.09083011,45.50674089,41.91325438,38.57048829,37.8884461,39.77762797,41.17650676,48.44995054,36.32972134,45.77306,58.02662,42.22952,1.354635373,0.700891688,0.232148691
        Thailand,55.11557,49.60401,191.80218,156.52821,147.70977,271.16866,244.3810247,343.3640534,398.0173218,501.5852216,375.7742713,517.4490168,552.0965271,1031.496148,1683.487074,2666.456493,4305.448276,3625.267183,1800.050242,3560.166908,4611.179131,5444.5575,6171.654372,7837.904168,8322.380559,9445.582832,12362.1842,15964.09111,17655.96494,18065.42688,18700.1547,18008.63206,20518.52849,19875.12588,23074.40237,24175.80817,24009.92447,24599.23958,27523.38842,23881.06715
        The Bahamas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Timor-Leste,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Togo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.312005,93.44722794,126.8874553,160.3276826,144.03137,118.96681,107.27329,155.92947,151.65471,161.04749,161.61298,300.1393324,354.2445145
        Tonga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Trinidad and Tobago,0,0,0,0,0,0,0,0,0,0,0,1.215993435,1.970631554,0.537192039,1.478912007,1.681177073,0.5950567,1.499907705,1.00207144,0.539096831,1.061057151,1.419747722,2.098016702,3.51106238,2.595652347,4.195127306,5.40558053,7.999684132,11.77194328,4.260032421,5.676491952,11.73828644,3.251153114,1.427511292,5.000266655,7.095613243,0.71572997,6.307968975,3.050074133,5.348802747
        Tunisia,23.14851,28.66006,15.43234,30.86468,26.45544,23.14851,13.22772,17.63696,31.96699,33.0693,16.53465,13.22772,16.53465,15.43234,10.33057484,1.820366859,4.237579468,1.678850097,1.788440655,0.452747377,0.133820434,3.29245667,0.075651535,1.317915222,2.84802071,0.590531718,3.219521226,0.590928549,1.288826364,1.077592903,2.310549621,5.292845082,3.094107008,3.873907558,3.60566,0.85417,2.25933,4.580831969,3.216450191,3.449800399
        Turkey,1041.68295,716.5015,1219.15486,1840.8577,2184.77842,2934.34922,3304.72538,4317.74827,4963.70193,3984.85065,6142.07132,6909.27908,5983.33868,6217.0284,6028.53339,6559.84681,9118.30832,11019.79307,11446.38704,9780.79663,14331.13231,8861.47009,12889.31083,17819.94346,18107.64637,19136.1016,22393.42765,25292.50295,21482.91959,22447.44084,23515.57923,26100.49618,32181.94045,29358.1915,32867.62799,37461.41894,40050.43354,43128.56113,42295.44266,41615.14421
        Turkmenistan,--,--,--,--,--,--,--,--,--,--,--,--,211.4694004,148.81185,104.719485,60.62712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Tuvalu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        U.S. Pacific Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        U.S. Territories,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        U.S. Virgin Islands,0,0,0,0,0,0,0,0,0,0,8.046873,13.5843,22.597383,25.353161,27.006628,27.557784,27.557784,27.778246,27.998709,28.10894,28.329402,30.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Uganda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Ukraine,--,--,--,--,--,--,--,--,--,--,--,--,527.1910636,647.9466255,1039.463805,2012.116228,2256.36578,2558.324909,2822.952176,5483.99909,7281.86887,7251.0046,6125.54584,11350.50171,10559.04184,8179.15029,10841.23391,14500.90878,14129.42868,8684.00923,13408.51579,14009.27528,14615.547,15797.36529,16592.97194,16085.49133,17248.87621,21797.30318,23575.24157,23239.30182
        United Arab Emirates,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5703123,169.7392748,294.8052256,194.4807649,256.2256586,322.3157592,432.7822623,728.7325289,1335.13842,2415.44521,2615.55789,2936.174556,2898.60254,2944.407885,2242.330782,2726.15581,1726.33452,1948.980133,2122.760593
        United Kingdom,8084.34154,4728.9099,4478.68553,4911.89336,9803.94514,14034.61092,11633.77974,10781.69411,12880.49235,13378.73647,16295.44873,21617.40141,22419.88309,20282.504,16631.65328,17522.31976,19620.01569,21778.33867,23417.47364,22369.17683,25844.76026,39178.30202,31621.96697,35153.76821,39851.81343,48466.36608,55697.51968,47800.57084,48364.95356,42071.86577,29255.3074,35855.93968,49401.12496,55789.18778,46545.03396,26673.77699,9362.712493,9367.342195,11115.95859,6866.266944
        United States,1193.80173,1042.78526,741.85463,1196.00635,1210.33638,1864.00621,2206.82462,2080.05897,2134.07216,2183.67611,2699.55719,3389.60325,3802.9695,7309.41761,7583.8928,7201.39123,7125.33184,7486.88952,8723.68134,9088.54595,12512.623,19787.299,16875.429,25043.97,27280.004,30460.349,36245.976,36346.847,34207.679,17937.039,16577.767,10685.746,7271.982,6877.604,8446.544,9076.464,7641.475,6272.287,4283.347,6696.53325
        Uruguay,4.40924,4.40924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03858085,0.04850164,0.05842243,0.06834322,0.07826401,0.0881848,0.49163026,0.774372775,1.05711529,0.02314851,0.43431014,0.09038942,0.13320314,0.113273376,0.269911627,0.436630503,0.021,0.025112826,0.001574099
        Uzbekistan,--,--,--,--,--,--,--,--,--,--,--,--,1017.324845,742.95786,758.39022,556.66724,56.21788,29.76241,30.86472,30.86472,20.26762282,26.13687241,41.56259855,31.30235219,19.90370619,3.295007415,5.13125305,3.529828105,6.126501191,4.278285572,4.203114644,67.46474066,549.8861839,751.1873376,771.7816113,1079.10393,859.805151,905.645732,1528.792996,1244.776647
        Vanuatu,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Venezuela,33.06306185,39.68344,38.581,38.58109,36.37647,41.65757448,43.03861963,31.96745,20.94417,19.74925771,18.91674191,23.04273288,34.86162647,32.83053476,35.4207058,33.92409401,38.71247926,40.94465942,43.17683958,60.55815122,82.83953016,71.11556933,59.39160851,53.56109188,143.7946056,163.3881713,174.3159303,182.2429744,136.1326356,90.02229676,128.0823047,166.1423127,137.0733883,105.7964571,111.9229125,51.51961597,36.93541092,34.11322,4.086968648,23.06875787
        Vietnam,0,0,0,0,0,0,0,0,0,0,0,0,0.01653465,0.0220462,0.041379615,0.181316767,1.221028787,2.481850965,0.024194602,0.022707035,0.021219467,27.76605242,70.24999584,48.4230012,147.5626792,190.1130578,462.2159929,605.959287,690.5702448,887.1053463,1240.28192,1595.122113,1751.320757,2792.955562,2719.86414,4924.47237,11541.63389,15076.52385,25541.55007,45717.54924
        Wake Island,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Western Sahara,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
        Yemen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02755775,0.111424802,0.06554225,0.002259736,52.91088,99.2079,187.3927,191.80194,196.21118,205.02966,206.13197,171.96036,148.81185,139.99337,136.68644,132.2772
        Zambia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.29793634,72.45814323,144.7123591,83.13732251,53.11701197,54.80354627,82.67325,136.5321166,120.4519468,157.3513166,93.73575428,74.36883337,57.63352547,44.45692,54.95193,46.20536,51.78507,97.10584113,82.22995052
        Zimbabwe,83.14084795,47.39943,42.12473049,17.63703,39.90765529,45.19489,57.64452841,33.06948,47.66752408,55.11571,84.24945092,82.67338,33.25635929,22.04625,32.4869754,42.56239372,11.37207034,7.380702217,3.819052509,12.98184314,24.21284211,20.87560928,24.91443589,21.20508456,27.19726103,25.93295683,24.74222571,26.42581963,29.54580729,31.060982,32.856482,33.14303631,29.54577292,37.22535947,38.6103164,32.95881216,19.53923731,16.90486302,18.69156643,7.514878273
